interaction_id,customer_id,campaign_name,channel,event_date,sent,opened,clicked,converted,order_value,spend
INT139696,SWGY14327,WINBACK_DORMANT_USERS,Push Notification (App),2024-06-21,1,1,0,0,0.0,0.35
INT139697,SWGY13119,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2023-09-04,1,0,0,0,0.0,4.96
INT139698,SWGY11518,REFERRAL_GROWTH_DRIVE,Referral,2024-07-13,1,1,1,0,0.0,1.42
INT139699,SWGY12152,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-06-26,1,1,0,0,0.0,0.35
INT139700,SWGY12939,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-11-18,1,0,0,0,0.0,0.27
INT139701,SWGY13355,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-04-09,1,0,0,0,0.0,0.55
INT139702,SWGY13086,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-07,1,1,0,0,0.0,0.39
INT139703,SWGY15582,REFERRAL_GROWTH_DRIVE,Referral,2025-06-16,1,0,0,0,0.0,1.85
INT139704,SWGY13365,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-11,1,0,0,0,0.0,0.31
INT139705,SWGY12455,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-05-04,1,0,0,0,0.0,0.36
INT139706,SWGY15160,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-07,1,1,1,0,0.0,0.46
INT139707,SWGY13669,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-01,1,0,0,0,0.0,0.27
INT139708,SWGY13694,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-08,1,0,0,0,0.0,4.02
INT139709,SWGY12829,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-02-22,1,1,0,0,0.0,3.6
INT139710,SWGY12796,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-23,1,1,0,0,0.0,0.32
INT139711,SWGY15822,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-20,1,1,0,0,0.0,0.29
INT139712,SWGY10919,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-16,1,1,1,0,0.0,0.34
INT139713,SWGY10669,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-15,1,0,0,0,0.0,3.42
INT139714,SWGY14512,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-12-22,1,0,0,0,0.0,0.38
INT139715,SWGY13318,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-11-23,1,1,0,0,0.0,0.25
INT139716,SWGY14649,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-29,1,1,0,0,0.0,0.21
INT139717,SWGY12690,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-30,1,1,1,0,0.0,5.34
INT139718,SWGY13369,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-05-31,1,0,0,0,0.0,0.25
INT139719,SWGY15945,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-09-06,1,1,0,0,0.0,0.3
INT139720,SWGY13066,IPL_2025_SPONSORSHIP,Push Notification (App),2025-04-24,1,0,0,0,0.0,0.32
INT139721,SWGY13628,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-11,1,0,0,0,0.0,5.15
INT139722,SWGY10830,REFERRAL_GROWTH_DRIVE,Referral,2024-08-10,1,1,0,0,0.0,1.45
INT139723,SWGY14654,SWIGGY_ONE_LAUNCH,Paid Social,2025-01-07,1,1,0,0,0.0,3.76
INT139724,SWGY11408,REFERRAL_GROWTH_DRIVE,Referral,2024-11-30,1,0,0,0,0.0,1.35
INT139725,SWGY12235,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-03-17,1,1,1,1,84.77,0.68
INT139726,SWGY15998,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-20,1,1,0,0,0.0,0.29
INT139727,SWGY11652,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-06,1,1,1,0,0.0,5.92
INT139728,SWGY14686,INSTAMART_10MIN_PUSH,Push Notification (App),2024-11-01,1,1,1,0,0.0,0.35
INT139729,SWGY14888,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-29,1,1,0,0,0.0,6.66
INT139730,SWGY15979,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-07-10,1,0,0,0,0.0,5.66
INT139731,SWGY14268,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-05-10,1,0,0,0,0.0,0.58
INT139732,SWGY10079,REFERRAL_GROWTH_DRIVE,Referral,2025-05-20,1,0,0,0,0.0,1.99
INT139733,SWGY14218,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-19,1,1,0,0,0.0,0.53
INT139734,SWGY12311,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-10-08,1,0,0,0,0.0,4.83
INT139735,SWGY14844,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-01,1,1,0,0,0.0,0.38
INT139736,SWGY15555,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-11-06,1,0,0,0,0.0,0.65
INT139737,SWGY15269,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-07,1,1,0,0,0.0,4.82
INT139738,SWGY10787,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2023-12-26,1,1,1,1,354.29,3.56
INT139739,SWGY13297,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2023-10-31,1,1,0,0,0.0,0.33
INT139740,SWGY15933,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-20,1,1,0,0,0.0,4.03
INT139741,SWGY15711,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-03,1,0,0,0,0.0,0.63
INT139742,SWGY10512,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-12-07,1,0,0,0,0.0,3.23
INT139743,SWGY11129,WINBACK_DORMANT_USERS,Push Notification (App),2025-02-26,1,1,0,0,0.0,0.35
INT139744,SWGY14968,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-29,1,1,0,0,0.0,0.26
INT139745,SWGY10099,IPL_2025_SPONSORSHIP,Push Notification (App),2025-05-25,1,1,1,1,48.74,0.36
INT139746,SWGY12149,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-01,1,1,0,0,0.0,3.57
INT139747,SWGY10386,IPL_2025_SPONSORSHIP,Push Notification (App),2025-05-04,1,1,1,0,0.0,0.45
INT139748,SWGY11012,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-06-03,1,0,0,0,0.0,0.23
INT139749,SWGY11509,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-21,1,0,0,0,0.0,3.39
INT139750,SWGY10760,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-25,1,1,0,0,0.0,0.37
INT139751,SWGY13723,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-09,1,0,0,0,0.0,0.35
INT139752,SWGY11009,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-30,1,1,0,0,0.0,0.49
INT139753,SWGY10860,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-15,1,1,0,0,0.0,0.51
INT139754,SWGY15056,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-04,1,1,1,1,141.53,2.4
INT139755,SWGY12198,IPL_2025_SPONSORSHIP,Push Notification (App),2024-07-11,1,0,0,0,0.0,0.45
INT139756,SWGY12614,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-05-31,1,0,0,0,0.0,0.36
INT139757,SWGY10480,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-10,1,1,1,1,203.61,4.52
INT139758,SWGY11822,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-01-16,1,1,1,0,0.0,5.19
INT139759,SWGY11253,SWIGGY_ONE_LAUNCH,Paid Social,2024-11-28,1,1,0,0,0.0,5.88
INT139760,SWGY13155,REFERRAL_GROWTH_DRIVE,Referral,2025-01-22,1,1,1,1,321.12,1.72
INT139761,SWGY10497,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-07,1,0,0,0,0.0,0.47
INT139762,SWGY14659,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-02-23,1,1,0,0,0.0,5.63
INT139763,SWGY13578,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-12-16,1,0,0,0,0.0,6.22
INT139764,SWGY11403,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-10-10,1,0,0,0,0.0,4.69
INT139765,SWGY12742,SWIGGY_ONE_LAUNCH,Paid Social,2024-02-22,1,0,0,0,0.0,4.9
INT139766,SWGY13228,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-04,1,1,0,0,0.0,2.81
INT139767,SWGY10499,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-02-01,1,0,0,0,0.0,4.01
INT139768,SWGY10172,INSTAMART_10MIN_PUSH,Push Notification (App),2024-05-20,1,0,0,0,0.0,0.31
INT139769,SWGY10044,IPL_2025_SPONSORSHIP,Push Notification (App),2024-11-04,1,0,0,0,0.0,0.38
INT139770,SWGY11617,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-09-07,1,0,0,0,0.0,0.28
INT139771,SWGY14171,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-22,1,0,0,0,0.0,0.37
INT139772,SWGY10129,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-20,1,1,0,0,0.0,0.4
INT139773,SWGY14032,REFERRAL_GROWTH_DRIVE,Referral,2024-08-31,1,1,1,0,0.0,1.83
INT139774,SWGY14339,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-30,1,0,0,0,0.0,2.87
INT139775,SWGY15371,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-06-20,1,0,0,0,0.0,5.05
INT139776,SWGY10340,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-04-28,1,1,1,1,291.22,4.55
INT139777,SWGY13698,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-08,1,1,1,0,0.0,5.52
INT139778,SWGY14331,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-29,1,1,1,0,0.0,0.33
INT139780,SWGY11474,REFERRAL_GROWTH_DRIVE,Referral,2025-06-30,1,0,0,0,0.0,1.27
INT139781,SWGY13426,INSTAMART_10MIN_PUSH,Push Notification (App),2024-06-06,1,1,0,0,0.0,0.4
INT139782,SWGY13244,SWIGGY_ONE_LAUNCH,Paid Social,2024-11-08,1,0,0,0,0.0,4.64
INT139783,SWGY12835,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-07-27,1,0,0,0,0.0,5.98
INT139784,SWGY14466,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-01-02,1,0,0,0,0.0,0.52
INT139785,SWGY10939,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-20,1,1,0,0,0.0,5.71
INT139786,SWGY11435,REFERRAL_GROWTH_DRIVE,Referral,2025-06-13,1,0,0,0,0.0,1.61
INT139787,SWGY14109,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-30,1,0,0,0,0.0,5.86
INT139788,SWGY15677,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-25,1,0,0,0,0.0,4.06
INT139789,SWGY15378,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-02-19,1,1,0,0,0.0,4.08
INT139790,SWGY13808,WINBACK_DORMANT_USERS,Push Notification (App),2024-09-28,1,0,0,0,0.0,0.45
INT139791,SWGY13012,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-04-21,1,1,0,0,0.0,4.48
INT139792,SWGY12311,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-19,1,1,1,0,0.0,5.17
INT139793,SWGY13800,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-03,1,0,0,0,0.0,0.27
INT139794,SWGY14824,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-09,1,0,0,0,0.0,3.42
INT139795,SWGY12946,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-30,1,1,1,0,0.0,0.49
INT139796,SWGY15885,WINBACK_DORMANT_USERS,Push Notification (App),2024-02-13,1,0,0,0,0.0,0.41
INT139797,SWGY12129,SWIGGY_ONE_LAUNCH,Paid Social,2024-11-20,1,1,1,0,0.0,4.92
INT139798,SWGY11685,REFERRAL_GROWTH_DRIVE,Referral,2025-01-15,1,1,0,0,0.0,1.71
INT139799,SWGY10358,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-02-10,1,1,0,0,0.0,5.2
INT139800,SWGY10723,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-02,1,0,0,0,0.0,5.47
INT139802,SWGY12869,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-04,1,0,0,0,0.0,3.24
INT139803,SWGY15725,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-18,1,1,1,0,0.0,2.78
INT139804,SWGY11741,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-08-06,1,1,0,0,0.0,0.73
INT139805,SWGY10514,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-20,1,0,0,0,0.0,4.97
INT139806,SWGY12035,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-10,1,0,0,0,0.0,0.42
INT139807,SWGY15807,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-20,1,0,0,0,0.0,0.65
INT139808,SWGY14381,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-18,1,0,0,0,0.0,0.34
INT139809,SWGY11502,SWIGGY_ONE_LAUNCH,Paid Social,2024-06-17,1,0,0,0,0.0,4.87
INT139810,SWGY13260,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-02-11,1,1,0,0,0.0,0.38
INT139811,SWGY13037,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-05-19,1,0,0,0,0.0,2.19
INT139812,SWGY10213,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-21,1,0,0,0,0.0,5.18
INT139813,SWGY14215,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-02-07,1,1,1,0,0.0,5.05
INT139814,SWGY15382,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-03-06,1,0,0,0,0.0,0.23
INT139815,SWGY11103,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-04-23,1,0,0,0,0.0,4.8
INT139816,SWGY13883,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-09,1,1,1,1,150.53,0.44
INT139817,SWGY10876,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-05-31,1,0,0,0,0.0,5.34
INT139818,SWGY15440,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-12-25,1,0,0,0,0.0,0.67
INT139819,SWGY10485,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-12-25,1,1,0,0,0.0,0.36
INT139820,SWGY10839,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-13,1,0,0,0,0.0,0.31
INT139821,SWGY12016,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-02,1,1,1,0,0.0,0.52
INT139822,SWGY13534,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-20,1,0,0,0,0.0,0.37
INT139823,SWGY11053,REFERRAL_GROWTH_DRIVE,Referral,2025-04-07,1,0,0,0,0.0,2.31
INT139824,SWGY12233,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-28,1,0,0,0,0.0,5.62
INT139826,SWGY11677,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-08,1,1,0,0,0.0,0.75
INT139827,SWGY10488,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-08,1,0,0,0,0.0,3.13
INT139828,SWGY12198,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-03-20,1,0,0,0,0.0,0.33
INT139829,SWGY10128,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-09,1,0,0,0,0.0,0.36
INT139830,SWGY13565,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-05-31,1,1,1,0,0.0,5.96
INT139831,SWGY11352,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-18,1,1,0,0,0.0,4.85
INT139832,SWGY14907,SWIGGY_ONE_LAUNCH,Paid Social,2023-12-11,1,0,0,0,0.0,4.99
INT139833,SWGY14100,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-10,1,1,0,0,0.0,0.63
INT139834,SWGY11639,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-30,1,0,0,0,0.0,0.33
INT139835,SWGY15694,SWIGGY_ONE_LAUNCH,Paid Social,2024-10-15,1,1,0,0,0.0,4.28
INT139836,SWGY11660,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-18,1,1,0,0,0.0,0.44
INT139837,SWGY11619,INSTAMART_10MIN_PUSH,Push Notification (App),2024-08-14,1,0,0,0,0.0,0.3
INT139838,SWGY15011,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-05-27,1,1,0,0,0.0,2.87
INT139839,SWGY12353,IPL_2025_SPONSORSHIP,Push Notification (App),2024-04-09,1,1,1,0,0.0,0.5
INT139840,SWGY14929,REFERRAL_GROWTH_DRIVE,Referral,2024-12-09,1,0,0,0,0.0,1.9
INT139841,SWGY15094,SWIGGY_ONE_LAUNCH,Paid Social,2024-03-30,1,0,0,0,0.0,5.28
INT139842,SWGY12242,WINBACK_DORMANT_USERS,Swiggy One Emailer,2023-11-08,1,1,1,0,0.0,0.27
INT139843,SWGY14257,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-09-26,1,1,0,0,0.0,5.46
INT139844,SWGY13349,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-02-09,1,0,0,0,0.0,0.26
INT139845,SWGY13177,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-12,1,1,1,0,0.0,0.23
INT139846,SWGY13301,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-07,1,0,0,0,0.0,0.51
INT139847,SWGY15153,SWIGGY_ONE_LAUNCH,Paid Social,2024-01-01,1,1,0,0,0.0,3.39
INT139848,SWGY10109,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-15,1,1,0,0,0.0,0.54
INT139849,SWGY11618,SWIGGY_ONE_LAUNCH,Paid Social,2024-08-02,1,1,0,0,0.0,4.28
INT139850,SWGY14682,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-22,1,1,1,0,0.0,4.99
INT139851,SWGY14182,REFERRAL_GROWTH_DRIVE,Referral,2024-07-18,1,0,0,0,0.0,2.1
INT139852,SWGY11911,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-06,1,1,0,0,0.0,0.39
INT139853,SWGY15325,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-05-19,1,0,0,0,0.0,0.33
INT139854,SWGY10402,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-25,1,1,0,0,0.0,0.24
INT139855,SWGY13944,IPL_2025_SPONSORSHIP,Push Notification (App),2024-01-30,1,1,0,0,0.0,0.45
INT139856,SWGY15260,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-07,1,1,0,0,0.0,0.38
INT139857,SWGY14600,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-01-17,1,0,0,0,0.0,3.15
INT139858,SWGY10092,REFERRAL_GROWTH_DRIVE,Referral,2025-06-14,1,0,0,0,0.0,1.42
INT139859,SWGY11462,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-26,1,1,1,0,0.0,0.46
INT139860,SWGY14256,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-15,1,1,0,0,0.0,4.96
INT139861,SWGY10394,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-02,1,0,0,0,0.0,4.33
INT139862,SWGY14465,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-23,1,0,0,0,0.0,3.98
INT139863,SWGY13325,WINBACK_DORMANT_USERS,Push Notification (App),2025-05-04,1,1,1,0,0.0,0.52
INT139865,SWGY10736,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-04-27,1,1,0,0,0.0,3.91
INT139866,SWGY13658,INSTAMART_10MIN_PUSH,Push Notification (App),2024-10-27,1,1,0,0,0.0,0.42
INT139868,SWGY15383,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-07-12,1,1,0,0,0.0,0.44
INT139869,SWGY13838,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-12,1,1,1,0,0.0,6.57
INT139870,SWGY13669,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-16,1,0,0,0,0.0,5.11
INT139871,SWGY11047,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-29,1,1,0,0,0.0,0.36
INT139872,SWGY15988,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-21,1,0,0,0,0.0,5.67
INT139873,SWGY10227,IPL_2025_SPONSORSHIP,Push Notification (App),2024-09-20,1,1,0,0,0.0,0.36
INT139874,SWGY10445,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-01-19,1,0,0,0,0.0,0.34
INT139875,SWGY14467,WINBACK_DORMANT_USERS,Push Notification (App),2024-04-13,1,0,0,0,0.0,0.39
INT139876,SWGY11780,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-05-31,1,0,0,0,0.0,5.34
INT139877,SWGY15149,INSTAMART_10MIN_PUSH,Push Notification (App),2023-12-28,1,1,1,1,167.44,0.48
INT139878,SWGY12920,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-07,1,1,1,0,0.0,5.98
INT139880,SWGY11209,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-11,1,1,1,0,0.0,4.29
INT139881,SWGY15783,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-19,1,1,0,0,0.0,5.95
INT139882,SWGY14846,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-20,1,1,1,1,354.07,3.96
INT139883,SWGY14814,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-08,1,1,0,0,0.0,5.35
INT139884,SWGY11970,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-13,1,1,0,0,0.0,0.46
INT139885,SWGY14241,REFERRAL_GROWTH_DRIVE,Referral,2024-06-23,1,1,1,0,0.0,2.32
INT139886,SWGY14201,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-18,1,0,0,0,0.0,5.13
INT139887,SWGY15032,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-02-27,1,1,0,0,0.0,0.64
INT139888,SWGY12439,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-11-22,1,1,0,0,0.0,3.74
INT139889,SWGY13215,INSTAMART_10MIN_PUSH,Push Notification (App),2023-12-26,1,1,0,0,0.0,0.38
INT139890,SWGY12667,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-29,1,1,1,0,0.0,3.63
INT139891,SWGY13615,WINBACK_DORMANT_USERS,Push Notification (App),2023-08-17,1,1,1,0,0.0,0.44
INT139892,SWGY12981,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-05-19,1,0,0,0,0.0,4.16
INT139893,SWGY12591,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-29,1,1,0,0,0.0,2.39
INT139894,SWGY11717,WINBACK_DORMANT_USERS,Push Notification (App),2025-01-01,1,1,0,0,0.0,0.33
INT139895,SWGY11236,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-05-25,1,0,0,0,0.0,3.94
INT139896,SWGY12161,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-17,1,1,1,1,148.29,4.82
INT139897,SWGY14240,IPL_2025_SPONSORSHIP,Push Notification (App),2024-12-09,1,1,1,0,0.0,0.33
INT139898,SWGY14292,REFERRAL_GROWTH_DRIVE,Referral,2024-10-29,1,1,1,0,0.0,2.32
INT139900,SWGY11878,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-04,1,0,0,0,0.0,0.34
INT139901,SWGY14204,INSTAMART_10MIN_PUSH,Push Notification (App),2024-02-10,1,0,0,0,0.0,0.29
INT139902,SWGY12580,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2023-08-19,1,0,0,0,0.0,0.26
INT139903,SWGY13590,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-05,1,1,1,0,0.0,3.68
INT139904,SWGY13279,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-01,1,1,1,0,0.0,5.73
INT139905,SWGY10987,REFERRAL_GROWTH_DRIVE,Referral,2025-06-28,1,1,0,0,0.0,1.97
INT139906,SWGY10967,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-02-25,1,1,0,0,0.0,0.45
INT139907,SWGY13988,REFERRAL_GROWTH_DRIVE,Referral,2025-05-27,1,1,0,0,0.0,1.75
INT139908,SWGY10353,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-29,1,0,0,0,0.0,3.71
INT139909,SWGY14010,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-06,1,1,0,0,0.0,0.77
INT139910,SWGY10684,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-28,1,0,0,0,0.0,0.51
INT139912,SWGY15355,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-24,1,0,0,0,0.0,0.4
INT139913,SWGY11358,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-10-09,1,0,0,0,0.0,5.4
INT139914,SWGY15554,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-12-16,1,0,0,0,0.0,5.04
INT139915,SWGY15115,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-03-27,1,1,0,0,0.0,3.75
INT139916,SWGY12051,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-02,1,1,1,0,0.0,0.37
INT139917,SWGY14448,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-16,1,1,1,0,0.0,0.38
INT139918,SWGY13410,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-10-27,1,1,0,0,0.0,0.52
INT139919,SWGY12027,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-08-06,1,0,0,0,0.0,0.57
INT139920,SWGY14363,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-01-05,1,0,0,0,0.0,4.71
INT139921,SWGY14818,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-17,1,1,0,0,0.0,2.63
INT139922,SWGY10356,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-16,1,1,1,0,0.0,4.78
INT139923,SWGY15900,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-26,1,0,0,0,0.0,4.62
INT139924,SWGY12733,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-11-03,1,0,0,0,0.0,3.5
INT139925,SWGY13528,INSTAMART_10MIN_PUSH,Push Notification (App),2024-10-29,1,0,0,0,0.0,0.4
INT139926,SWGY15154,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-07,1,0,0,0,0.0,0.31
INT139927,SWGY14964,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-04-11,1,0,0,0,0.0,2.7
